account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_eve_minutes,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,number_customer_service_calls,payment_delay
75,no,no,0,229.2,59,142.8,107,291.6,109,8.5,5,0,no
67,no,yes,40,104.9,65,216.3,93,217.4,128,9.6,9,1,no
24,no,no,0,241.9,104,145.2,112,214.5,105,6.6,5,1,no
65,yes,no,0,277.9,123,155.8,112,256.9,71,9.2,10,0,yes
74,no,no,0,282.5,114,219.9,48,170.0,115,9.4,4,1,yes
92,no,yes,16,184.0,99,76.4,134,185.1,96,12.7,3,2,no
75,no,no,0,225.3,124,228.0,81,254.3,106,11.7,3,1,no
112,no,no,0,243.4,77,182.1,97,259.2,94,12.8,2,1,no
43,no,yes,26,141.5,94,196.4,123,172.4,100,12.9,1,3,no
108,no,no,0,193.3,126,154.7,85,174.8,98,9.4,6,3,no
76,no,no,0,143.3,98,309.1,101,207.3,122,11.4,3,2,no
86,no,no,0,216.3,96,266.3,77,214.0,110,4.5,3,0,no
163,no,yes,23,160.0,104,189.4,64,229.9,118,10.4,7,1,no
110,no,no,0,100.1,90,233.3,93,204.4,57,11.1,8,3,no
39,no,no,0,181.2,71,344.9,108,213.6,145,12.1,2,3,no
62,yes,no,0,159.7,86,197.5,76,121.6,105,13.9,6,0,yes
152,no,no,0,228.1,93,136.4,106,197.3,107,9.0,2,1,no
119,no,no,0,231.5,82,266.9,97,211.0,118,7.4,10,1,no
70,no,no,0,177.4,125,226.2,104,254.1,72,10.9,4,0,no
99,no,yes,42,216.0,125,232.3,104,215.5,100,9.3,4,2,yes
74,no,yes,38,176.0,84,288.2,103,178.2,86,14.8,5,2,no
121,no,yes,34,245.0,95,216.9,66,112.4,125,7.5,8,0,no
127,no,no,0,102.8,128,143.7,95,191.4,97,10.0,5,1,no
125,no,yes,23,120.5,104,227.8,115,158.5,100,10.2,3,1,no
110,no,no,0,251.3,91,207.2,95,249.0,70,12.9,2,1,yes
80,no,yes,38,236.6,69,197.5,68,209.5,102,9.5,10,2,no
132,no,no,0,200.0,104,149.6,101,137.1,110,18.9,2,1,no
160,no,no,0,216.8,77,207.3,117,228.6,117,5.6,2,1,no
72,no,no,0,179.9,113,149.8,112,168.2,79,9.8,7,2,no
72,no,no,0,168.3,76,212.4,126,200.2,132,12.0,3,2,no
133,no,no,0,201.7,85,169.4,116,286.3,80,6.0,4,0,no
125,no,no,0,168.6,99,175.6,107,243.3,92,10.9,7,0,no
128,no,no,0,102.5,87,177.2,97,226.0,119,8.7,5,1,no
172,no,yes,47,274.9,102,186.6,118,245.0,123,8.8,2,1,no
176,no,no,0,304.2,111,306.6,64,207.9,98,9.5,2,7,yes
104,no,no,0,118.5,92,177.8,109,255.7,98,12.1,4,1,no
89,yes,no,0,125.6,108,213.0,90,181.7,108,5.4,5,1,no
137,no,no,0,215.9,76,145.4,118,186.9,129,12.1,4,1,no
86,no,yes,28,221.6,74,288.4,100,240.3,105,9.0,2,1,no
121,no,no,0,168.9,128,123.9,99,266.3,105,2.9,7,2,no
42,no,yes,32,163.8,80,177.8,123,190.4,106,8.1,5,0,no
139,no,no,0,181.6,119,335.7,118,149.8,64,8.3,6,4,no
152,no,no,0,206.3,98,292.8,82,43.7,121,10.6,4,1,no
103,no,no,0,147.8,71,182.6,103,260.8,95,6.9,3,1,no
34,no,no,0,180.6,65,280.4,99,292.4,105,5.0,3,1,no
53,no,no,0,119.7,113,189.7,84,256.2,108,12.9,7,2,no
39,no,no,0,121.6,99,267.6,99,99.7,88,7.1,2,1,no
100,no,no,0,96.5,86,210.2,133,146.4,106,12.5,3,1,yes
75,no,yes,24,225.5,119,182.0,108,270.9,106,9.4,2,3,no
181,no,yes,40,105.2,61,341.3,79,165.7,97,6.3,3,2,no
116,yes,no,0,215.4,104,204.8,79,278.5,109,12.6,5,3,no
80,no,no,0,196.0,75,237.8,112,220.1,127,13.9,5,1,no
75,no,yes,41,130.9,115,203.4,110,171.7,68,12.4,4,1,no
77,no,no,0,142.3,112,306.3,111,196.5,82,9.9,1,1,no
28,no,no,0,236.8,102,167.1,87,280.2,115,9.7,3,3,no
121,no,no,0,245.9,113,210.8,94,187.9,108,10.4,8,1,no
139,no,no,0,139.0,110,132.9,93,272.0,120,12.1,1,0,no
69,no,no,0,245.6,128,173.0,101,111.8,118,14.2,7,2,no
136,no,no,0,109.4,91,207.5,111,135.0,107,11.6,5,0,no
208,no,no,0,326.5,67,176.3,113,181.7,102,10.7,6,2,yes
85,no,no,0,187.0,95,163.6,136,212.3,105,7.9,2,2,no
151,no,no,0,194.8,106,292.7,103,224.6,82,5.5,3,0,no
146,yes,no,0,163.5,85,224.8,149,253.1,116,9.8,4,1,no
124,no,no,0,167.4,119,233.2,143,109.6,115,10.3,5,0,no
82,no,no,0,182.3,106,259.9,102,150.5,98,10.9,6,1,no
94,no,no,0,175.9,121,222.1,94,191.8,123,10.9,5,1,no
129,no,no,0,216.0,85,186.9,114,210.7,109,4.9,10,2,no
81,no,no,0,261.4,141,215.7,102,271.8,96,8.0,6,1,yes
171,no,no,0,137.5,110,198.1,109,292.7,131,13.3,5,2,no
106,no,no,0,178.4,143,247.0,123,259.9,105,9.6,2,0,no
112,yes,no,0,217.6,110,195.7,105,178.8,106,10.4,8,2,no
105,no,yes,21,147.0,112,197.3,43,267.4,93,8.7,3,2,no
91,no,yes,44,216.6,101,173.1,98,242.1,95,9.1,3,1,no
53,no,no,0,261.2,119,250.8,105,176.0,112,9.8,2,0,yes
128,no,yes,40,272.2,112,239.9,111,257.3,124,11.6,2,1,no
67,no,no,0,125.0,96,294.5,114,205.7,75,10.2,4,1,yes
116,yes,no,0,191.7,97,176.2,127,103.9,96,4.9,4,2,no
17,yes,no,0,162.8,118,229.6,91,332.7,94,13.6,3,0,yes
112,no,no,0,174.5,127,259.3,71,170.5,120,11.3,7,1,no
107,no,no,0,260.6,81,246.1,116,243.3,117,12.8,9,0,yes
122,no,no,0,215.6,86,167.8,59,207.0,67,6.4,8,3,no
128,no,no,0,179.4,94,270.4,92,191.0,88,7.9,4,0,no
63,no,yes,25,190.0,137,116.6,76,141.5,110,12.2,2,1,no
174,no,no,0,222.3,102,173.8,123,297.2,97,5.7,2,0,yes
153,no,no,0,154.6,56,263.0,84,367.7,89,15.5,2,1,no
201,no,no,0,212.7,72,225.2,90,195.1,99,7.0,6,1,no
101,no,no,0,124.8,66,257.2,85,193.2,115,13.4,4,0,no
11,no,yes,36,293.4,122,174.1,91,212.0,50,6.9,6,1,no
64,yes,no,0,346.8,55,249.5,79,275.4,102,13.3,9,1,yes
129,no,no,0,207.0,91,154.9,121,245.1,112,13.4,5,3,no
153,no,yes,22,167.7,104,246.8,91,203.9,117,7.5,11,1,no
140,no,no,0,125.3,84,167.6,121,260.6,94,8.4,4,1,no
111,no,no,0,181.8,117,158.1,91,266.2,123,9.7,9,0,no
73,no,no,0,217.8,91,220.6,97,277.3,89,10.3,6,1,yes
122,no,no,0,128.9,136,244.4,133,148.7,133,10.7,5,0,no
58,no,no,0,238.9,107,187.2,88,181.1,84,11.8,3,2,no
112,no,no,0,168.4,53,187.5,68,204.5,125,9.8,3,1,no
86,no,no,0,171.8,106,301.7,44,139.4,108,9.7,5,1,no
57,no,yes,25,182.4,92,214.7,104,174.4,110,10.1,2,1,no
45,no,yes,32,235.0,85,240.5,101,147.1,88,7.7,3,2,no
32,no,no,0,164.8,98,229.9,96,167.3,108,14.8,2,2,no
125,no,no,0,229.3,103,177.4,126,189.3,95,12.0,8,1,no
77,no,no,0,124.1,92,214.9,131,241.3,132,13.7,3,0,no
87,no,no,0,223.2,109,127.5,86,289.3,83,14.5,4,3,no
69,yes,no,0,199.7,121,189.4,92,264.0,120,11.1,4,6,yes
80,yes,yes,30,184.2,132,167.5,109,212.8,114,10.0,10,0,no
74,no,no,0,136.7,106,228.6,105,265.3,114,9.8,4,0,no
102,no,yes,29,214.7,86,314.3,109,280.2,110,14.3,2,0,no
90,no,yes,30,191.3,104,257.1,109,177.7,89,11.0,1,1,no
111,no,no,0,191.3,80,138.5,94,246.0,107,6.4,3,2,no
117,no,no,0,102.8,119,206.7,91,299.0,105,10.1,7,1,no
42,no,no,0,160.2,103,159.8,116,255.7,87,12.9,3,1,no
128,no,yes,25,265.1,110,197.4,99,244.7,91,10.0,3,1,no
39,no,yes,17,230.7,122,207.1,85,208.9,73,9.2,1,3,no
102,no,no,0,123.1,106,182.0,102,244.6,75,12.6,7,2,no
125,no,no,0,143.2,80,88.1,94,233.2,135,8.8,7,4,yes
129,no,no,0,98.0,99,240.7,62,254.8,123,10.5,4,0,no
62,no,no,0,248.7,109,220.0,118,265.7,78,13.2,2,1,yes
114,no,yes,4,141.3,96,230.4,88,223.7,85,9.4,3,3,no
160,no,yes,37,179.8,104,144.8,115,209.1,89,11.1,8,3,no
143,no,no,0,155.5,101,213.4,89,237.9,61,7.6,11,1,no
82,no,no,0,164.1,84,317.7,109,241.5,87,13.3,4,1,no
49,yes,no,0,157.6,101,256.4,69,260.8,107,9.8,4,1,no
111,no,no,0,187.8,107,246.0,70,175.9,88,10.5,7,0,no
128,no,no,0,140.3,108,235.3,111,200.8,57,11.8,6,1,no
62,no,no,0,119.3,94,224.0,81,156.7,78,12.1,6,5,yes
130,no,no,0,126.8,101,144.1,105,249.6,117,11.4,8,2,no
81,no,no,0,139.8,98,247.2,103,241.0,113,11.7,3,3,no
113,no,no,0,283.9,98,137.1,91,159.0,110,11.3,5,2,no
121,yes,yes,44,254.1,127,180.2,108,196.2,129,8.7,4,3,no
135,no,yes,22,197.1,113,259.4,95,134.7,135,14.6,5,2,no
83,no,no,0,48.4,105,139.7,86,154.1,80,11.5,4,2,no
48,no,yes,34,198.0,70,273.7,121,217.9,71,7.6,4,1,no
122,yes,no,0,146.3,117,218.7,93,236.0,97,11.5,5,1,no
120,no,yes,39,200.3,68,220.4,97,253.8,116,10.5,4,0,no
149,no,yes,18,148.5,106,114.5,106,178.3,98,6.5,4,0,no
60,no,no,0,229.5,91,157.7,67,162.4,76,13.2,3,2,no
83,yes,no,0,197.6,105,177.5,96,126.8,100,9.2,1,3,yes
99,no,yes,19,87.7,103,223.0,86,182.3,112,7.3,4,2,no
117,no,no,0,158.7,84,181.7,91,177.3,67,7.7,10,2,no
102,no,no,0,242.2,88,233.2,89,188.5,121,6.2,6,3,no
139,no,yes,23,157.6,129,247.0,96,259.2,112,13.7,2,0,no
128,no,yes,40,171.2,88,145.7,109,196.8,93,14.0,6,1,no
79,no,no,0,130.2,119,290.9,121,194.8,140,14.0,6,3,no
127,no,no,0,241.7,115,141.5,96,170.7,94,4.5,5,2,no
107,no,no,0,123.1,100,158.4,82,256.1,82,9.3,5,0,no
96,no,yes,40,108.6,90,206.4,154,126.3,118,13.4,4,0,no
121,no,no,0,103.3,110,129.1,82,167.1,113,10.7,3,0,no
76,no,yes,12,98.4,100,187.5,119,177.0,68,15.1,3,1,no
115,no,no,0,254.8,97,153.5,110,217.6,117,9.0,4,1,no
169,no,no,0,142.5,82,231.4,110,131.2,67,10.0,4,2,no
126,no,no,0,175.4,120,98.3,71,201.9,93,10.6,1,0,no
67,no,no,0,164.5,79,110.3,108,203.9,102,9.8,2,1,no
77,yes,no,0,132.9,86,168.1,121,196.3,102,7.8,3,0,no
25,yes,no,0,161.7,99,216.1,89,176.7,115,12.4,6,1,no
157,no,no,0,220.7,105,119.3,127,165.1,113,11.5,7,4,no
103,no,yes,24,111.8,85,239.6,102,268.3,81,6.9,4,1,no
118,no,no,0,189.3,119,233.5,112,270.9,104,10.0,1,2,no
138,yes,no,0,268.4,81,174.4,115,193.5,96,11.6,4,1,no
110,no,no,0,149.8,112,180.0,93,140.0,119,11.7,4,2,no
88,no,no,0,264.8,124,245.4,112,160.5,115,14.8,2,1,yes
47,yes,no,0,47.8,120,178.9,123,152.6,96,13.3,7,0,yes
92,no,no,0,212.4,105,224.6,118,221.3,105,9.0,4,1,no
121,no,no,0,134.1,112,195.1,104,159.6,139,10.5,2,2,no
104,no,yes,15,124.7,99,188.3,108,208.6,95,8.0,3,0,no
32,no,yes,26,243.5,137,236.8,108,173.3,149,9.0,9,1,no
88,no,no,0,301.5,136,257.7,72,132.9,118,13.4,2,4,yes
75,no,yes,17,200.7,107,212.5,109,204.0,136,12.9,3,4,no
93,no,yes,36,178.7,134,178.6,102,126.8,82,8.0,4,2,no
116,no,no,0,152.4,101,191.0,90,143.0,96,11.1,9,0,no
90,no,no,0,259.1,140,124.0,119,188.3,79,12.8,3,0,no
21,no,no,0,254.3,87,215.5,95,236.3,98,11.6,5,1,yes
105,no,no,0,246.4,83,256.2,101,169.0,151,3.8,4,0,no
123,no,no,0,166.9,98,221.8,77,243.9,114,12.8,4,3,no
128,no,yes,29,179.3,104,225.9,86,323.0,78,8.6,7,0,no
158,no,no,0,209.9,112,221.3,82,210.0,93,8.2,3,1,no
80,no,no,0,197.6,83,164.5,86,94.0,98,6.4,6,1,no
136,no,no,0,240.1,121,271.2,123,132.7,98,17.2,4,0,yes
160,no,no,0,85.8,77,165.3,110,178.5,92,9.2,4,3,no
114,no,no,0,326.1,119,161.0,105,220.1,129,11.0,3,1,yes
93,no,no,0,198.1,93,236.1,95,127.3,121,12.6,4,2,no
65,no,no,0,148.7,80,259.0,94,149.5,107,12.7,6,2,no
20,no,no,0,190.0,109,258.2,84,181.5,102,6.3,6,0,no
84,no,no,0,191.0,88,318.8,119,247.3,79,6.5,4,0,no
49,no,no,0,260.9,88,174.2,103,262.8,98,10.6,4,1,no
86,no,yes,16,144.8,105,206.2,111,255.4,117,11.6,2,4,no
155,no,no,0,71.2,90,304.4,119,183.3,103,8.6,4,0,no
121,no,no,0,273.8,96,263.1,106,201.5,83,10.8,3,1,yes
57,no,no,0,234.4,120,155.3,120,130.5,103,9.4,4,1,no
126,yes,yes,26,129.3,123,176.5,114,154.5,102,9.6,7,1,no
130,no,no,0,139.1,72,246.0,112,207.2,121,11.4,9,5,no
129,no,no,0,143.7,114,297.8,98,212.6,86,11.4,8,4,no
40,no,no,0,169.7,115,141.4,123,253.0,115,10.5,3,4,yes
47,no,yes,30,196.6,93,241.4,140,226.0,118,12.9,4,2,no
66,no,no,0,192.4,98,187.0,93,132.9,82,11.2,1,0,no
130,no,no,0,289.1,79,150.1,106,163.4,98,13.5,4,1,no
107,no,no,0,167.3,100,163.9,79,185.9,100,6.7,5,2,no
101,no,yes,28,105.9,132,231.7,107,281.3,120,10.7,5,1,no
128,no,no,0,147.7,94,283.3,83,188.3,124,6.9,5,2,no
56,no,no,0,197.0,110,222.8,102,225.3,91,10.6,6,2,no
97,no,no,0,239.8,125,214.8,111,143.3,81,8.7,5,2,no
126,no,no,0,211.6,70,216.9,80,153.5,60,7.8,1,1,no
121,no,no,0,217.3,79,218.0,106,166.5,69,11.5,7,1,no
104,no,no,0,234.2,128,293.1,92,183.9,79,9.8,6,0,yes
64,no,yes,37,154.6,92,83.4,103,165.9,99,13.3,3,1,no
83,no,no,0,78.1,70,239.3,115,144.4,112,12.3,4,1,no
101,no,yes,33,200.1,108,188.9,122,205.1,90,15.5,4,0,no
11,no,yes,38,209.8,130,196.6,84,233.0,79,7.0,7,1,no
133,no,no,0,165.9,98,161.9,110,208.9,120,11.2,11,2,no
129,no,yes,23,210.7,119,137.4,51,248.2,92,7.9,6,2,no
117,no,no,0,119.0,82,187.5,108,189.3,97,11.5,3,1,no
57,no,yes,25,144.0,81,187.2,112,158.6,122,8.5,6,3,no
127,no,no,0,221.0,100,160.7,113,233.1,96,6.8,4,2,no
107,no,no,0,86.8,95,108.1,85,204.3,87,13.2,3,1,no
107,no,no,0,220.1,103,200.4,94,272.6,147,7.4,5,2,no
94,no,no,0,163.5,136,143.7,111,253.4,82,12.6,5,1,no
93,no,no,0,215.5,108,230.9,70,144.1,134,13.2,4,0,no
123,no,no,0,132.6,100,198.8,102,168.9,105,0.0,0,1,no
65,no,no,0,244.5,72,206.2,88,299.8,110,7.6,1,5,yes
88,no,no,0,138.7,92,205.8,73,247.9,119,9.8,5,1,no
136,no,yes,24,50.1,134,295.8,89,111.8,115,11.0,6,0,no
78,no,no,0,108.6,108,209.9,126,222.6,117,7.9,5,1,yes
79,no,yes,32,50.6,62,201.4,87,146.8,121,4.2,4,2,no
78,no,yes,27,121.9,88,225.4,75,90.8,118,13.0,4,3,no
96,yes,no,0,99.8,101,253.6,83,112.5,75,7.5,6,0,no
103,no,yes,29,294.7,95,237.3,105,300.3,127,13.7,6,1,no
157,no,no,0,240.2,67,153.0,98,249.0,72,10.2,6,2,no
107,no,no,0,134.0,104,174.5,94,311.1,79,7.3,3,3,no
59,no,yes,32,211.9,120,202.9,136,213.5,95,8.8,5,1,no
104,no,no,0,164.2,109,155.4,90,168.9,117,10.7,8,1,no
44,no,no,0,228.1,121,276.5,79,279.8,77,9.9,5,2,yes
39,no,yes,36,141.7,121,232.3,113,222.1,131,12.0,5,1,no
62,no,no,0,281.0,66,160.6,108,77.9,74,0.0,0,1,no
89,no,no,0,234.8,95,109.7,87,180.3,99,10.4,2,0,no
159,yes,no,0,257.1,53,312.2,127,183.0,82,8.8,6,1,yes
149,no,no,0,187.6,83,201.4,81,264.2,79,8.8,1,1,no
59,no,yes,45,71.2,113,233.7,95,139.3,129,14.0,12,1,no
143,no,yes,33,141.4,130,186.4,114,210.0,111,7.7,6,1,no
120,no,yes,27,128.5,115,163.7,91,242.9,121,0.0,0,1,no
127,no,yes,24,154.8,69,177.2,105,207.6,102,9.0,4,1,no
172,no,no,0,172.5,85,253.1,71,221.6,113,5.9,6,0,no
91,no,yes,39,169.8,105,65.2,116,144.4,92,10.9,4,1,no
57,no,no,0,140.0,100,174.7,102,258.5,111,13.3,4,1,no
96,no,yes,27,261.3,96,220.9,101,179.4,97,11.3,2,1,no
115,no,no,0,182.1,97,231.1,76,246.2,103,15.0,2,0,no
43,no,no,0,184.8,114,130.6,131,175.0,69,8.0,9,0,no
163,no,yes,22,215.1,91,138.9,102,146.2,109,12.4,2,2,no
105,no,no,0,166.1,93,175.9,106,243.5,55,16.2,3,2,no
31,no,no,0,97.5,129,260.4,78,88.7,100,7.0,5,1,no
143,no,yes,33,239.2,109,235.5,112,156.3,95,9.5,4,1,no
115,no,yes,26,155.2,110,230.9,133,261.6,100,4.5,4,0,no
170,no,yes,42,199.5,119,135.0,90,184.6,49,10.9,3,4,yes
69,yes,yes,33,271.5,98,253.4,102,165.4,85,8.2,2,1,yes
58,no,no,0,191.3,120,216.4,124,100.3,132,8.6,9,3,no
87,no,yes,22,240.8,102,75.9,106,224.6,115,7.1,3,2,no
102,no,no,0,129.5,56,354.2,118,145.5,93,10.9,3,1,no
163,no,no,0,277.7,118,115.3,91,170.3,90,10.4,8,0,no
49,no,no,0,213.8,79,265.1,93,239.8,128,15.6,7,0,no
113,no,yes,28,264.4,93,222.8,79,213.7,88,10.0,4,1,no
185,no,no,0,158.5,93,294.7,69,146.2,116,16.6,3,0,no
99,no,no,0,155.6,90,240.1,117,230.8,88,10.8,4,3,no
78,no,yes,28,130.5,109,173.3,99,192.2,106,10.4,3,3,no
95,no,no,0,135.2,93,285.9,123,228.1,112,10.0,2,3,no
63,no,yes,13,214.2,61,181.2,88,174.0,68,10.3,2,0,no
197,no,no,0,233.9,96,218.9,111,182.9,109,9.5,3,0,no
90,no,yes,24,71.2,82,181.6,103,186.9,111,12.9,1,1,no
97,no,yes,32,172.7,79,217.4,101,260.7,88,11.7,5,1,no
136,no,no,0,132.4,110,254.1,81,176.5,100,13.0,6,2,no
171,no,no,0,221.5,103,109.5,58,134.6,115,11.6,4,1,no
72,no,no,0,118.2,106,167.2,136,214.2,106,12.2,3,3,no
47,yes,yes,31,140.6,114,264.6,44,238.7,121,9.7,4,2,no
145,no,no,0,187.9,110,197.0,117,167.0,108,4.8,4,2,no
79,no,yes,17,167.9,114,243.7,93,211.9,114,9.1,2,1,no
108,no,yes,15,196.8,79,173.5,99,274.7,108,14.6,5,1,no
94,no,no,0,183.1,109,199.4,109,214.1,71,13.9,4,0,no
162,yes,no,0,172.1,138,165.9,93,279.0,81,9.2,6,2,no
86,no,yes,23,225.5,107,246.3,105,245.7,81,9.8,2,0,no
132,no,no,0,117.6,66,214.0,108,239.5,94,8.8,5,1,no
90,no,yes,30,183.8,76,229.7,95,144.1,124,7.7,3,1,no
68,no,no,0,207.6,68,251.6,123,191.6,100,10.9,6,2,no
142,yes,yes,25,191.1,109,149.6,120,227.8,60,9.8,3,0,no
80,no,no,0,124.3,100,173.0,107,253.2,62,7.9,9,1,no
61,no,no,0,208.4,102,326.1,96,201.9,73,10.1,8,1,yes
180,no,yes,33,231.8,78,232.9,79,206.9,121,7.6,4,1,no
127,no,no,0,155.8,91,103.7,85,117.2,125,8.6,3,2,no
65,no,yes,34,208.8,119,142.1,106,214.6,87,12.5,4,4,no
201,no,no,0,159.9,61,237.3,124,290.2,99,13.4,4,3,no
99,no,no,0,142.3,89,204.5,95,203.1,114,9.1,1,0,no
193,no,yes,17,124.0,102,202.9,81,205.1,129,12.3,3,1,no
61,no,yes,15,252.4,106,187.8,69,259.6,137,10.0,3,2,no
160,no,no,0,234.9,136,270.8,134,219.3,101,13.9,2,1,yes
98,no,no,0,167.0,60,125.1,65,262.5,100,8.9,2,1,no
165,no,no,0,207.7,109,164.8,94,54.5,91,7.9,3,0,no
63,no,yes,19,163.0,75,238.4,103,171.8,100,11.3,3,3,no
33,no,no,0,159.5,115,195.4,118,102.4,86,7.1,7,1,no
106,yes,yes,26,270.3,111,215.2,90,254.0,133,14.4,7,1,yes
205,no,no,0,49.9,123,150.7,81,188.2,67,10.1,4,2,no
97,yes,no,0,272.8,60,216.5,113,245.1,67,6.1,8,5,yes
133,yes,yes,32,221.1,137,264.9,99,168.9,108,15.4,4,2,yes
140,no,no,0,112.8,89,156.7,65,249.6,85,16.3,6,0,no
115,yes,no,0,122.0,110,220.2,100,179.7,124,10.8,2,2,yes
112,no,yes,31,225.2,89,256.8,117,249.7,87,11.5,1,4,no
134,no,yes,34,247.2,105,225.5,133,186.3,76,6.1,5,2,yes
41,no,no,0,237.8,92,223.5,155,217.4,90,10.2,6,2,no
74,yes,no,0,267.5,134,242.5,110,223.0,108,8.3,4,3,yes
105,no,no,0,193.7,108,183.2,124,293.7,72,10.8,5,1,no
52,no,yes,24,170.9,71,201.4,80,159.0,124,4.1,5,2,no
172,no,no,0,136.0,90,184.0,89,137.5,48,5.5,3,0,no
55,no,yes,45,130.5,114,208.4,94,141.6,114,11.0,5,4,yes
120,no,yes,28,215.8,123,285.2,76,192.1,78,6.9,3,1,no
128,no,no,0,187.3,84,270.8,95,206.4,68,10.1,5,1,no
93,no,yes,19,136.8,113,179.5,105,71.1,95,12.5,3,2,no
45,no,yes,26,91.7,104,150.6,119,63.3,103,7.7,5,1,no
100,no,yes,33,218.7,104,155.0,144,99.0,117,12.1,4,1,no
49,no,yes,20,205.9,109,298.4,105,142.1,91,12.3,3,4,no
115,no,no,0,200.2,92,244.9,107,190.9,96,8.8,3,1,no
98,no,no,0,217.2,121,303.4,73,197.1,71,12.4,2,0,yes
149,no,yes,43,206.7,79,174.6,122,241.5,80,10.9,3,1,no
107,no,yes,37,60.0,102,102.2,80,261.8,106,11.1,3,0,no
53,no,no,0,145.1,116,233.7,82,208.7,95,7.9,5,2,no
56,no,yes,37,153.7,97,271.4,91,179.0,121,8.3,2,1,no
155,no,no,0,190.3,123,301.3,96,214.6,134,8.0,3,1,no
124,no,no,0,193.0,97,89.8,99,172.8,104,15.3,3,1,no
105,no,no,0,251.6,88,175.1,103,184.4,112,5.4,5,1,no
117,no,no,0,191.1,93,282.8,56,84.8,118,12.0,4,2,no
109,yes,no,0,209.1,141,205.0,93,119.4,111,7.8,3,2,no
105,yes,no,0,228.4,100,145.1,108,245.3,140,7.7,7,0,no
93,no,no,0,164.9,68,210.4,86,229.4,104,7.8,4,2,no
133,no,no,0,226.8,87,127.9,93,160.1,89,9.2,3,0,no
135,no,no,0,144.1,115,249.8,68,211.4,82,13.6,3,1,no
100,no,no,0,216.2,107,215.6,84,138.4,127,10.2,3,0,no
160,no,no,0,256.0,111,187.4,61,119.1,81,11.5,4,3,no
65,no,no,0,211.3,120,162.6,122,134.7,118,13.2,5,3,no
113,no,no,0,272.1,111,268.5,118,213.8,105,8.5,10,1,yes
76,no,no,0,186.1,96,211.6,100,230.6,100,8.0,4,0,no
131,yes,yes,26,292.9,101,199.7,97,255.3,127,13.8,7,4,yes
64,no,no,0,224.8,111,190.0,101,221.4,110,9.2,2,1,no
10,no,no,0,183.0,103,214.8,77,206.4,73,8.7,6,2,no
135,no,no,0,263.8,66,251.3,116,200.1,112,8.4,2,5,yes
52,no,no,0,148.3,83,181.6,79,155.6,104,8.3,6,3,no
39,no,no,0,187.2,110,114.7,116,104.7,83,13.2,5,1,no
127,yes,no,0,247.5,99,108.5,118,232.0,72,10.6,3,2,no
